entry_time,exit_time,direction,entry_price,sl,tp,exit_price,outcome,pnl_gross,cost,pnl_net,rr_actual,result,capital,trend_1d,rsi,rsi_ma
2024-12-12 18:00:00,2024-12-12 19:00:00,LONG,3961.79,3934.23,4375.19,3934.23,SL,-80.99,11.6,-92.6,-1.14,LOSS,3957.07,bullish,63.32,66.28
2024-12-12 21:00:00,2024-12-12 22:00:00,LONG,3886.83,3871.13,4122.33,3871.13,SL,-79.14,19.55,-98.69,-1.25,LOSS,3858.38,bullish,50.36,62.32
2024-12-13 01:00:00,2024-12-13 02:00:00,LONG,3888.81,3881.6,3996.96,3881.6,SL,-40.78,21.97,-62.75,-1.54,LOSS,3795.63,bullish,50.95,57.72
2024-12-13 17:00:00,2024-12-14 10:00:00,LONG,3912.0,3886.2,4299.0,3886.2,SL,-75.91,11.47,-87.39,-1.15,LOSS,3708.24,bullish,51.97,53.18
2024-12-14 15:00:00,2024-12-14 17:00:00,LONG,3884.2,3863.58,4193.5,3863.58,SL,-74.16,13.93,-88.1,-1.19,LOSS,3620.14,bullish,44.59,48.99
2024-12-14 20:00:00,2024-12-14 21:00:00,LONG,3859.11,3833.59,4241.91,3833.59,SL,-72.4,10.91,-83.32,-1.15,LOSS,3536.83,bullish,41.91,45.2
2024-12-15 09:00:00,2024-12-15 21:00:00,LONG,3862.41,3845.19,4120.71,3845.19,SL,-70.74,15.83,-86.57,-1.22,LOSS,3450.26,bullish,46.05,46.59
2024-12-15 23:00:00,2024-12-17 22:00:00,LONG,3889.21,3856.23,4383.91,3856.23,SL,-69.01,8.1,-77.11,-1.12,LOSS,3373.15,bullish,50.93,52.0
2024-12-18 00:00:00,2024-12-18 01:00:00,LONG,3893.01,3883.32,4038.36,3883.32,SL,-47.86,19.2,-67.06,-1.4,LOSS,3306.09,bullish,37.59,45.58
2024-12-18 03:00:00,2024-12-18 04:00:00,LONG,3870.66,3845.06,4254.66,3845.06,SL,-66.12,9.96,-76.09,-1.15,LOSS,3230.01,bullish,37.42,42.01
2024-12-18 08:00:00,2024-12-18 15:00:00,LONG,3847.33,3829.38,4116.58,3829.38,SL,-64.6,13.81,-78.41,-1.21,LOSS,3151.59,bullish,37.0,37.15
2024-12-19 01:00:00,2024-12-19 02:00:00,LONG,3656.0,3626.8,4094.0,3626.8,SL,-63.03,7.86,-70.89,-1.12,LOSS,3080.7,bullish,27.7,37.06
2024-12-19 17:00:00,2024-12-19 18:00:00,LONG,3620.17,3613.92,3713.92,3613.92,SL,-30.32,17.54,-47.86,-1.58,LOSS,3032.84,bullish,34.21,38.28
2024-12-19 22:00:00,2024-12-20 01:00:00,LONG,3419.01,3381.48,3981.96,3381.48,SL,-60.66,5.5,-66.15,-1.09,LOSS,2966.69,bullish,27.88,34.21
2024-12-21 16:00:00,2024-12-21 17:00:00,LONG,3390.4,3375.27,3617.35,3375.27,SL,-59.33,13.27,-72.6,-1.22,LOSS,2894.09,bullish,41.88,51.26
2024-12-21 23:00:00,2024-12-22 04:00:00,LONG,3330.5,3318.0,3518.0,3318.0,SL,-57.88,15.39,-73.27,-1.27,LOSS,2820.81,bullish,36.13,41.62
2024-12-22 16:00:00,2024-12-22 19:00:00,LONG,3302.38,3277.94,3668.98,3277.94,SL,-56.42,7.59,-64.01,-1.13,LOSS,2756.8,bullish,39.45,44.41
2024-12-22 21:00:00,2024-12-22 22:00:00,LONG,3290.81,3247.14,3945.86,3247.14,SL,-55.14,4.13,-59.26,-1.07,LOSS,2697.54,bullish,42.22,44.57
2024-12-23 05:00:00,2024-12-23 10:00:00,SHORT,3325.57,3351.0,2944.12,3351.0,SL,-53.95,7.08,-61.03,-1.13,LOSS,2636.51,bearish,50.77,42.64
2024-12-23 12:00:00,2024-12-23 13:00:00,SHORT,3339.51,3349.78,3185.46,3349.78,SL,-46.22,15.05,-61.27,-1.33,LOSS,2575.24,bearish,53.14,47.31
2024-12-23 18:00:00,2024-12-23 20:00:00,SHORT,3336.02,3374.67,2756.27,3374.67,SL,-51.5,4.47,-55.98,-1.09,LOSS,2519.26,bearish,51.64,50.5
2024-12-24 00:00:00,2024-12-24 14:00:00,SHORT,3422.53,3459.68,2865.28,3459.68,SL,-50.39,4.67,-55.05,-1.09,LOSS,2464.21,bearish,58.88,53.89
2024-12-25 03:00:00,2024-12-25 04:00:00,LONG,3485.31,3473.3,3665.46,3473.3,SL,-49.28,14.28,-63.56,-1.29,LOSS,2400.65,bullish,58.53,60.65
2024-12-25 13:00:00,2024-12-25 15:00:00,LONG,3478.45,3471.04,3589.6,3471.04,SL,-29.15,13.67,-42.82,-1.47,LOSS,2357.83,bullish,52.71,57.97
2024-12-25 18:00:00,2024-12-25 21:00:00,LONG,3471.0,3454.49,3718.65,3454.49,SL,-47.16,9.89,-57.05,-1.21,LOSS,2300.78,bullish,50.33,55.46
2024-12-25 23:00:00,2024-12-26 01:00:00,LONG,3475.6,3467.59,3595.75,3467.59,SL,-30.22,13.1,-43.32,-1.43,LOSS,2257.46,bullish,51.49,52.75
2024-12-26 10:00:00,2024-12-26 12:00:00,LONG,3372.42,3366.51,3461.07,3366.51,SL,-22.55,12.86,-35.41,-1.57,LOSS,2222.05,bullish,28.38,44.09
2024-12-27 11:00:00,2024-12-28 22:00:00,SHORT,3402.53,3423.08,3094.28,3423.08,SL,-44.44,7.38,-51.82,-1.17,LOSS,2170.23,bearish,54.66,45.71
2024-12-29 00:00:00,2024-12-29 10:00:00,SHORT,3404.01,3410.6,3305.16,3410.6,SL,-23.95,12.38,-36.33,-1.52,LOSS,2133.9,bearish,62.02,58.11
2024-12-29 14:00:00,2024-12-29 15:00:00,LONG,3399.38,3391.79,3513.23,3391.79,SL,-27.16,12.15,-39.31,-1.45,LOSS,2094.59,bullish,55.21,55.45
2024-12-30 00:00:00,2024-12-30 13:00:00,LONG,3356.48,3340.44,3597.08,3340.44,SL,-41.89,8.75,-50.64,-1.21,LOSS,2043.96,bullish,42.94,44.89
2024-12-30 16:00:00,2024-12-30 21:00:00,LONG,3324.16,3315.57,3453.01,3315.57,SL,-30.11,11.64,-41.74,-1.39,LOSS,2002.21,bullish,34.99,53.41
2024-12-30 23:00:00,2024-12-31 01:00:00,LONG,3358.93,3319.26,3953.98,3319.26,SL,-40.04,3.37,-43.41,-1.08,LOSS,1958.8,bullish,46.39,47.78
2024-12-31 06:00:00,2024-12-31 17:00:00,LONG,3344.33,3333.71,3503.63,3333.71,SL,-35.46,11.15,-46.6,-1.31,LOSS,1912.2,bullish,45.5,46.22
2024-12-31 22:00:00,2024-12-31 23:00:00,LONG,3352.64,3346.2,3449.24,3346.2,SL,-20.94,10.89,-31.83,-1.52,LOSS,1880.37,bullish,43.42,53.14
2025-01-01 23:00:00,2025-01-02 00:00:00,SHORT,3361.63,3368.39,3260.23,3368.39,SL,-21.55,10.73,-32.28,-1.5,LOSS,1848.09,bearish,53.71,48.16
2025-01-02 17:00:00,2025-01-02 18:00:00,LONG,3469.54,3463.52,3559.84,3463.52,SL,-18.28,10.52,-28.8,-1.58,LOSS,1819.29,bullish,64.15,69.74
2025-01-03 00:00:00,2025-01-03 07:00:00,LONG,3455.68,3440.6,3681.88,3440.6,SL,-36.39,8.32,-44.71,-1.23,LOSS,1774.58,bullish,56.58,64.71
2025-01-03 10:00:00,2025-01-04 13:00:00,LONG,3443.63,3430.2,3645.08,3645.08,TP,532.37,9.37,523.01,14.74,WIN,2297.59,bullish,50.5,53.76
2025-01-04 17:00:00,2025-01-05 08:00:00,LONG,3622.09,3607.81,3836.29,3607.81,SL,-45.95,11.63,-57.58,-1.25,LOSS,2240.0,bullish,61.56,65.02
2025-01-05 11:00:00,2025-01-05 12:00:00,LONG,3615.61,3609.49,3707.41,3609.49,SL,-21.61,12.76,-34.37,-1.59,LOSS,2205.63,bullish,47.48,57.64
2025-01-06 12:00:00,2025-01-06 13:00:00,LONG,3654.51,3637.88,3903.96,3637.88,SL,-44.11,9.67,-53.78,-1.22,LOSS,2151.85,bullish,54.89,57.48
2025-01-06 19:00:00,2025-01-06 20:00:00,LONG,3682.23,3673.86,3807.78,3673.86,SL,-27.88,12.25,-40.13,-1.44,LOSS,2111.72,bullish,56.89,57.4
2025-01-06 23:00:00,2025-01-07 01:00:00,LONG,3678.52,3667.17,3848.77,3667.17,SL,-37.14,12.02,-49.16,-1.32,LOSS,2062.56,bullish,54.63,56.49
2025-01-07 09:00:00,2025-01-07 10:00:00,LONG,3674.63,3667.78,3777.38,3667.78,SL,-21.92,11.75,-33.66,-1.54,LOSS,2028.9,bullish,51.61,53.44
2025-01-07 21:00:00,2025-01-07 22:00:00,LONG,3396.61,3385.68,3560.56,3385.68,SL,-37.21,11.55,-48.76,-1.31,LOSS,1980.14,bullish,15.51,30.33
2025-01-08 02:00:00,2025-01-13 11:00:00,SHORT,3391.32,3411.71,3085.47,3085.47,TP,594.04,6.29,587.75,14.84,WIN,2567.89,bearish,27.84,22.02
2025-01-14 06:00:00,2025-01-14 07:00:00,SHORT,3162.0,3172.96,2997.6,3172.96,SL,-51.36,14.84,-66.2,-1.29,LOSS,2501.69,bearish,55.02,43.83
2025-01-14 11:00:00,2025-01-15 01:00:00,SHORT,3235.31,3243.9,3106.46,3243.9,SL,-37.86,14.28,-52.14,-1.38,LOSS,2449.55,bearish,65.26,55.68
2025-01-15 18:00:00,2025-01-15 19:00:00,SHORT,3325.82,3339.49,3120.77,3339.49,SL,-48.99,11.94,-60.93,-1.24,LOSS,2388.62,bearish,68.19,58.95
2025-01-16 05:00:00,2025-01-16 06:00:00,LONG,3375.04,3363.38,3549.94,3363.38,SL,-47.77,13.8,-61.58,-1.29,LOSS,2327.04,bullish,58.37,70.45
2025-01-16 10:00:00,2025-01-16 13:00:00,LONG,3336.22,3316.21,3636.37,3316.21,SL,-46.54,7.74,-54.28,-1.17,LOSS,2272.76,bullish,49.24,63.67
2025-01-16 16:00:00,2025-01-16 22:00:00,LONG,3333.02,3277.14,4171.22,3277.14,SL,-45.46,2.69,-48.14,-1.06,LOSS,2224.62,bullish,49.5,52.62
2025-01-17 00:00:00,2025-01-17 20:00:00,LONG,3308.04,3297.62,3464.34,3464.34,TP,599.13,12.98,586.15,14.68,WIN,2810.77,bullish,45.36,48.41
2025-01-17 22:00:00,2025-02-02 22:00:00,SHORT,3473.58,3514.8,2855.28,2855.28,TP,843.23,4.32,838.91,14.92,WIN,3649.68,bearish,62.22,61.76
2025-02-03 09:00:00,2025-02-03 12:00:00,SHORT,2572.81,2622.35,1829.71,2622.35,SL,-72.99,3.83,-76.82,-1.05,LOSS,3572.86,bearish,31.48,21.33
2025-02-03 21:00:00,2025-02-03 22:00:00,SHORT,2704.2,2764.21,1804.05,2764.21,SL,-71.46,3.26,-74.71,-1.05,LOSS,3498.15,bearish,47.74,40.72
2025-02-04 01:00:00,2025-02-26 20:00:00,SHORT,2840.95,2879.89,2256.85,2256.85,TP,1049.44,4.58,1044.86,14.93,WIN,4543.01,bearish,57.85,48.34
2025-02-27 03:00:00,2025-02-27 05:00:00,SHORT,2334.79,2344.51,2188.99,2344.51,SL,-90.86,21.87,-112.73,-1.24,LOSS,4430.28,bearish,36.18,35.18
2025-02-27 09:00:00,2025-02-27 10:00:00,SHORT,2352.26,2356.13,2294.21,2356.13,SL,-41.55,25.27,-66.82,-1.61,LOSS,4363.46,bearish,43.63,37.11
2025-02-27 12:00:00,2025-03-02 16:00:00,SHORT,2353.83,2378.17,1988.73,2378.17,SL,-87.27,8.48,-95.75,-1.1,LOSS,4267.71,bearish,44.84,40.24
2025-03-02 19:00:00,2025-03-02 20:00:00,SHORT,2474.69,2480.5,2387.54,2480.5,SL,-57.11,24.35,-81.47,-1.43,LOSS,4186.24,bearish,80.02,58.35
2025-03-03 00:00:00,2025-03-03 18:00:00,SHORT,2518.12,2538.62,2210.62,2210.62,TP,1255.87,9.66,1246.22,14.88,WIN,5432.46,bearish,78.25,68.47
2025-03-04 07:00:00,2025-03-04 09:00:00,SHORT,2097.66,2106.94,1958.46,2106.94,SL,-108.65,24.61,-133.26,-1.23,LOSS,5299.19,bearish,34.76,30.45
2025-03-04 16:00:00,2025-03-04 17:00:00,SHORT,2074.49,2078.47,2014.79,2078.47,SL,-57.95,30.23,-88.18,-1.52,LOSS,5211.01,bearish,36.32,34.76
2025-03-04 21:00:00,2025-03-04 22:00:00,SHORT,2139.06,2172.63,1635.51,2172.63,SL,-104.22,6.69,-110.91,-1.06,LOSS,5100.1,bearish,49.76,40.36
2025-03-05 01:00:00,2025-03-05 02:00:00,SHORT,2165.09,2171.5,2068.94,2171.5,SL,-86.07,29.11,-115.18,-1.34,LOSS,4984.92,bearish,53.11,45.6
2025-03-06 07:00:00,2025-03-10 17:00:00,SHORT,2292.0,2313.71,1966.35,1966.35,TP,1495.47,9.78,1485.7,14.9,WIN,6470.61,bearish,66.61,64.26
2025-03-11 04:00:00,2025-03-11 05:00:00,SHORT,1849.78,1859.68,1701.28,1859.68,SL,-129.41,24.24,-153.66,-1.19,LOSS,6316.96,bearish,33.21,30.41
2025-03-11 07:00:00,2025-03-11 08:00:00,SHORT,1884.82,1893.6,1753.12,1893.6,SL,-126.34,27.18,-153.52,-1.22,LOSS,6163.43,bearish,40.53,31.23
2025-03-11 12:00:00,2025-03-11 13:00:00,SHORT,1914.12,1921.71,1800.27,1921.71,SL,-123.27,31.15,-154.42,-1.25,LOSS,6009.01,bearish,46.16,38.25
2025-03-11 18:00:00,2025-03-11 19:00:00,SHORT,1904.91,1918.2,1705.56,1918.2,SL,-120.18,17.29,-137.47,-1.14,LOSS,5871.55,bearish,46.75,44.22
2025-03-12 00:00:00,2025-03-12 09:00:00,SHORT,1923.42,1943.69,1619.37,1943.69,SL,-117.43,11.2,-128.63,-1.1,LOSS,5742.92,bearish,48.96,48.67
2025-03-13 03:00:00,2025-03-13 12:00:00,SHORT,1889.89,1907.02,1632.94,1907.02,SL,-114.86,12.73,-127.59,-1.11,LOSS,5615.33,bearish,47.57,47.28
2025-03-14 00:00:00,2025-03-14 01:00:00,SHORT,1864.59,1879.14,1646.34,1879.14,SL,-112.31,14.45,-126.75,-1.13,LOSS,5488.57,bearish,47.19,45.48
2025-03-14 04:00:00,2025-03-14 05:00:00,SHORT,1889.28,1892.64,1838.88,1892.64,SL,-55.64,31.31,-86.95,-1.56,LOSS,5401.62,bearish,54.09,46.1
2025-03-15 23:00:00,2025-03-17 18:00:00,SHORT,1943.79,1950.85,1837.89,1950.85,SL,-108.03,29.8,-137.83,-1.28,LOSS,5263.79,bearish,60.07,59.35
2025-03-17 20:00:00,2025-03-17 21:00:00,SHORT,1942.22,1948.56,1847.12,1948.56,SL,-97.94,30.05,-127.99,-1.31,LOSS,5135.8,bearish,64.09,54.45
2025-03-17 23:00:00,2025-03-19 00:00:00,SHORT,1932.2,1941.26,1796.3,1941.26,SL,-102.72,21.96,-124.67,-1.21,LOSS,5011.12,bearish,57.19,56.91
2025-03-19 02:00:00,2025-03-19 09:00:00,SHORT,1931.4,1945.36,1722.0,1945.36,SL,-100.22,13.92,-114.14,-1.14,LOSS,4896.99,bearish,59.04,49.67
2025-03-19 13:00:00,2025-03-19 14:00:00,SHORT,2004.0,2028.0,1644.0,2028.0,SL,-97.94,8.23,-106.17,-1.08,LOSS,4790.82,bearish,69.51,63.34
2025-03-21 03:00:00,2025-03-22 09:00:00,SHORT,1987.79,1994.29,1890.29,1994.29,SL,-89.3,27.35,-116.65,-1.31,LOSS,4674.17,bearish,49.3,45.58
2025-03-22 12:00:00,2025-03-22 13:00:00,SHORT,1990.41,1996.12,1904.76,1996.12,SL,-76.43,26.68,-103.11,-1.35,LOSS,4571.06,bearish,57.15,55.69
2025-03-23 05:00:00,2025-03-23 07:00:00,SHORT,2000.25,2008.32,1879.2,2008.32,SL,-91.42,22.71,-114.13,-1.25,LOSS,4456.93,bearish,57.82,55.29
2025-03-25 16:00:00,2025-03-25 17:00:00,SHORT,2067.67,2076.39,1936.87,2076.39,SL,-89.14,21.18,-110.32,-1.24,LOSS,4346.61,bearish,52.32,49.41
2025-03-26 09:00:00,2025-03-26 10:00:00,SHORT,2063.58,2069.26,1978.38,2069.26,SL,-68.2,24.81,-93.0,-1.36,LOSS,4253.61,bearish,50.07,49.52
2025-03-26 12:00:00,2025-03-26 18:00:00,SHORT,2068.52,2073.1,1999.82,1999.82,TP,805.25,23.84,781.4,14.56,WIN,5035.01,bearish,52.5,49.76
2025-03-27 11:00:00,2025-03-28 04:00:00,SHORT,2024.86,2028.79,1965.91,1965.91,TP,835.53,28.28,807.25,14.49,WIN,5842.27,bearish,46.97,44.83
2025-03-28 19:00:00,2025-03-28 20:00:00,SHORT,1879.39,1884.01,1810.09,1884.01,SL,-81.86,33.34,-115.2,-1.41,LOSS,5727.06,bearish,25.27,20.01
2025-03-29 00:00:00,2025-03-29 01:00:00,SHORT,1896.9,1901.41,1829.25,1901.41,SL,-77.61,32.68,-110.3,-1.42,LOSS,5616.76,bearish,39.53,24.52
2025-03-29 03:00:00,2025-04-01 15:00:00,SHORT,1895.27,1910.01,1674.17,1910.01,SL,-112.34,14.5,-126.84,-1.13,LOSS,5489.93,bearish,40.62,29.74
2025-04-01 23:00:00,2025-04-02 05:00:00,SHORT,1911.91,1915.02,1865.26,1865.26,TP,763.53,30.91,732.62,14.39,WIN,6222.55,bearish,67.4,66.77
2025-04-02 18:00:00,2025-04-02 19:00:00,SHORT,1892.68,1902.94,1738.78,1902.94,SL,-124.45,23.02,-147.47,-1.18,LOSS,6075.08,bearish,56.5,49.58
2025-04-03 17:00:00,2025-04-03 18:00:00,SHORT,1773.42,1782.26,1640.82,1782.26,SL,-121.5,24.44,-145.94,-1.2,LOSS,5929.14,bearish,38.32,37.29
2025-04-04 01:00:00,2025-04-04 07:00:00,SHORT,1810.43,1817.23,1708.43,1817.23,SL,-118.58,31.63,-150.21,-1.27,LOSS,5778.93,bearish,49.93,41.76
2025-04-04 19:00:00,2025-04-04 20:00:00,SHORT,1806.46,1821.34,1583.26,1821.34,SL,-115.58,14.09,-129.67,-1.12,LOSS,5649.26,bearish,50.89,49.77
2025-04-05 02:00:00,2025-04-05 20:00:00,SHORT,1819.5,1822.86,1769.1,1769.1,TP,891.96,31.75,860.2,14.47,WIN,6509.46,bearish,54.44,51.65
2025-04-06 03:00:00,2025-04-06 04:00:00,SHORT,1804.3,1810.5,1711.3,1810.5,SL,-130.19,37.95,-168.14,-1.29,LOSS,6341.32,bearish,51.9,45.12
2025-04-07 03:00:00,2025-04-07 14:00:00,SHORT,1579.28,1598.59,1289.63,1598.59,SL,-126.83,10.44,-137.26,-1.08,LOSS,6204.06,bearish,25.04,22.48
2025-04-07 16:00:00,2025-04-07 17:00:00,SHORT,1556.56,1569.64,1360.36,1569.64,SL,-124.08,14.83,-138.91,-1.12,LOSS,6065.15,bearish,45.54,30.37
2025-04-07 19:00:00,2025-04-07 20:00:00,SHORT,1549.42,1566.15,1298.47,1566.15,SL,-121.3,11.29,-132.6,-1.09,LOSS,5932.55,bearish,45.64,35.07
2025-04-08 00:00:00,2025-04-08 01:00:00,SHORT,1553.04,1578.78,1166.94,1578.78,SL,-118.65,7.22,-125.87,-1.06,LOSS,5806.68,bearish,46.43,43.83
2025-04-08 06:00:00,2025-04-08 16:00:00,SHORT,1591.82,1598.78,1487.42,1487.42,TP,1742.0,25.69,1716.31,14.78,WIN,7523.0,bearish,53.35,49.23
2025-04-09 12:00:00,2025-04-09 13:00:00,SHORT,1455.33,1486.45,988.53,1486.45,SL,-150.46,7.11,-157.57,-1.05,LOSS,7365.43,bearish,40.5,37.33
2025-04-09 15:00:00,2025-04-09 16:00:00,SHORT,1470.95,1487.52,1222.4,1487.52,SL,-147.31,13.15,-160.46,-1.09,LOSS,7204.97,bearish,46.05,40.15
2025-04-09 19:00:00,2025-04-09 20:00:00,SHORT,1628.11,1632.83,1557.31,1632.83,SL,-119.06,41.13,-160.19,-1.35,LOSS,7044.78,bearish,72.08,49.96
2025-04-11 03:00:00,2025-04-11 04:00:00,SHORT,1534.57,1543.14,1406.02,1543.14,SL,-140.9,25.3,-166.2,-1.18,LOSS,6878.58,bearish,45.94,39.41
2025-04-11 12:00:00,2025-04-11 13:00:00,SHORT,1558.8,1568.39,1414.95,1568.39,SL,-137.57,22.43,-160.0,-1.16,LOSS,6718.58,bearish,52.92,48.56
2025-04-12 11:00:00,2025-04-12 12:00:00,SHORT,1592.02,1597.51,1509.67,1597.51,SL,-134.37,39.03,-173.4,-1.29,LOSS,6545.18,bearish,62.27,54.79
2025-04-12 17:00:00,2025-04-12 20:00:00,SHORT,1643.72,1655.88,1461.32,1655.88,SL,-130.9,17.76,-148.66,-1.14,LOSS,6396.51,bearish,71.49,64.29
2025-04-13 19:00:00,2025-04-14 02:00:00,SHORT,1629.97,1636.77,1527.97,1636.77,SL,-127.93,30.73,-158.66,-1.24,LOSS,6237.85,bearish,56.6,47.6
2025-04-14 04:00:00,2025-04-14 05:00:00,SHORT,1629.6,1635.44,1542.0,1635.44,SL,-124.76,34.87,-159.63,-1.28,LOSS,6078.22,bearish,56.76,49.05
2025-04-14 12:00:00,2025-04-14 13:00:00,SHORT,1675.32,1678.84,1622.52,1678.84,SL,-72.79,34.68,-107.48,-1.48,LOSS,5970.75,bearish,67.49,56.49
2025-04-15 09:00:00,2025-04-15 10:00:00,SHORT,1641.06,1644.83,1584.51,1644.83,SL,-78.18,34.07,-112.26,-1.44,LOSS,5858.49,bearish,53.01,50.29
2025-04-16 04:00:00,2025-04-16 14:00:00,SHORT,1591.04,1598.6,1477.64,1598.6,SL,-117.17,24.72,-141.89,-1.21,LOSS,5716.6,bearish,38.67,38.45
2025-04-16 21:00:00,2025-04-16 22:00:00,SHORT,1573.62,1588.61,1348.77,1588.61,SL,-114.33,12.06,-126.39,-1.11,LOSS,5590.21,bearish,45.99,42.53
2025-04-17 04:00:00,2025-04-17 05:00:00,SHORT,1584.91,1591.93,1479.61,1591.93,SL,-111.8,25.3,-137.1,-1.23,LOSS,5453.11,bearish,49.3,48.04
2025-04-17 19:00:00,2025-04-19 04:00:00,SHORT,1600.82,1610.04,1462.52,1610.04,SL,-109.06,18.99,-128.05,-1.17,LOSS,5325.06,bearish,53.24,52.28
2025-04-19 19:00:00,2025-04-19 21:00:00,SHORT,1615.19,1618.83,1560.59,1618.83,SL,-68.4,30.39,-98.79,-1.44,LOSS,5226.26,bearish,62.64,57.57
2025-04-21 10:00:00,2025-04-22 00:00:00,SHORT,1642.58,1649.15,1544.03,1544.03,TP,1567.88,25.35,1542.53,14.76,WIN,6768.8,bearish,68.48,64.61
2025-04-22 03:00:00,2025-04-22 07:00:00,SHORT,1577.08,1587.52,1420.48,1587.52,SL,-135.38,20.52,-155.89,-1.15,LOSS,6612.9,bearish,41.34,40.86
2025-04-22 17:00:00,2025-04-22 18:00:00,SHORT,1691.71,1703.0,1522.36,1703.0,SL,-132.26,19.88,-152.14,-1.15,LOSS,6460.76,bearish,74.38,60.85
2025-04-22 20:00:00,2025-04-22 21:00:00,SHORT,1698.22,1703.78,1614.82,1703.78,SL,-120.57,36.89,-157.46,-1.31,LOSS,6303.3,bearish,73.33,67.72
2025-04-22 23:00:00,2025-04-23 00:00:00,SHORT,1745.7,1754.2,1618.2,1754.2,SL,-126.07,25.95,-152.02,-1.21,LOSS,6151.28,bearish,77.06,72.05
2025-04-24 18:00:00,2025-04-24 23:00:00,SHORT,1755.4,1770.4,1530.4,1770.4,SL,-123.03,14.46,-137.48,-1.12,LOSS,6013.8,bearish,45.82,45.77
2025-04-25 02:00:00,2025-04-25 06:00:00,SHORT,1765.93,1774.15,1642.63,1774.15,SL,-120.28,25.9,-146.18,-1.22,LOSS,5867.62,bearish,50.67,49.56
2025-04-26 10:00:00,2025-04-26 11:00:00,SHORT,1803.48,1806.35,1760.43,1806.35,SL,-53.22,33.47,-86.7,-1.63,LOSS,5780.93,bearish,55.52,54.86
2025-04-26 21:00:00,2025-04-26 22:00:00,SHORT,1805.69,1813.08,1694.84,1813.08,SL,-115.62,28.31,-143.93,-1.24,LOSS,5637.0,bearish,55.21,53.79
2025-04-27 21:00:00,2025-04-28 07:00:00,SHORT,1802.51,1808.01,1720.01,1808.01,SL,-98.04,32.18,-130.22,-1.33,LOSS,5506.78,bearish,50.0,49.08
2025-04-28 10:00:00,2025-04-28 11:00:00,SHORT,1805.76,1809.4,1751.16,1809.4,SL,-63.27,31.42,-94.69,-1.5,LOSS,5412.09,bearish,55.57,46.68
2025-04-28 13:00:00,2025-04-29 06:00:00,SHORT,1806.87,1816.2,1666.92,1816.2,SL,-108.24,21.02,-129.26,-1.19,LOSS,5282.83,bearish,54.21,48.87
2025-04-29 13:00:00,2025-04-29 16:00:00,SHORT,1821.8,1829.76,1702.4,1829.76,SL,-105.66,24.23,-129.89,-1.23,LOSS,5152.94,bearish,57.82,57.18
2025-05-01 07:00:00,2025-05-01 08:00:00,SHORT,1806.54,1813.64,1700.04,1813.64,SL,-103.06,26.27,-129.33,-1.25,LOSS,5023.61,bearish,55.04,52.94
2025-05-01 18:00:00,2025-05-02 16:00:00,SHORT,1856.11,1859.7,1802.26,1859.7,SL,-55.38,28.66,-84.05,-1.52,LOSS,4939.56,bearish,65.56,63.15
2025-05-04 00:00:00,2025-05-04 02:00:00,SHORT,1833.52,1842.84,1693.72,1842.84,SL,-98.79,19.48,-118.28,-1.2,LOSS,4821.28,bearish,49.83,49.7
2025-05-05 10:00:00,2025-05-05 18:00:00,SHORT,1823.33,1828.39,1747.43,1828.39,SL,-76.26,27.52,-103.78,-1.36,LOSS,4717.5,bearish,51.13,44.08
2025-05-05 20:00:00,2025-05-05 22:00:00,SHORT,1816.44,1822.6,1724.04,1822.6,SL,-94.35,27.87,-122.22,-1.3,LOSS,4595.28,bearish,50.57,47.24
2025-05-06 00:00:00,2025-05-07 00:00:00,SHORT,1820.19,1826.09,1731.69,1826.09,SL,-84.9,26.24,-111.14,-1.31,LOSS,4484.14,bearish,52.34,47.01
2025-05-07 02:00:00,2025-05-07 08:00:00,SHORT,1832.71,1842.23,1689.91,1842.23,SL,-89.68,17.31,-106.99,-1.19,LOSS,4377.15,bearish,62.95,45.15
2025-05-08 02:00:00,2025-05-08 03:00:00,SHORT,1822.91,1827.12,1759.76,1827.12,SL,-57.62,24.98,-82.6,-1.43,LOSS,4294.55,bearish,54.13,48.64
2025-05-08 05:00:00,2025-05-08 06:00:00,SHORT,1893.81,1901.09,1784.61,1901.09,SL,-85.89,22.39,-108.28,-1.26,LOSS,4186.27,bearish,71.56,51.73
2025-05-08 12:00:00,2025-05-08 13:00:00,SHORT,1957.64,1961.0,1907.24,1961.0,SL,-40.96,23.88,-64.84,-1.58,LOSS,4121.43,bearish,79.82,68.71
